id,type,FillPercentage,Battery,eventDate,updateState,Distance
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,837
5c2bf397530484f84463,Fill level,67,56,2018-10-13,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-13,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,842
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,842
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,841
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,67,56,2018-10-14,True,842
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,826
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,67,54,2018-10-14,True,842
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,828
5c2bf397530484f84463,Fill level,63,54,2018-10-14,True,926
5c2bf397530484f84463,Fill level,67,53,2018-10-14,True,841
5c2bf397530484f84463,Fill level,67,53,2018-10-14,True,841
5c2bf397530484f84463,Fill level,62,53,2018-10-14,True,953
5c2bf397530484f84463,Fill level,60,53,2018-10-14,True,981
5c2bf397530484f84463,Fill level,63,53,2018-10-14,True,924
5c2bf397530484f84463,Fill level,68,52,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,52,2018-10-14,True,839
5c2bf397530484f84463,Fill level,63,52,2018-10-14,True,931
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,832
5c2bf397530484f84463,Fill level,64,53,2018-10-14,True,907
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,835
5c2bf397530484f84463,Fill level,69,53,2018-10-14,True,815
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,837
5c2bf397530484f84463,Fill level,64,53,2018-10-14,True,901
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,834
5c2bf397530484f84463,Fill level,61,53,2018-10-14,True,979
5c2bf397530484f84463,Fill level,64,53,2018-10-14,True,902
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,832
5c2bf397530484f84463,Fill level,61,53,2018-10-14,True,979
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,825
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,53,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,827
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,827
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,826
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,827
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,54,2018-10-14,True,830
5c2bf397530484f84463,Fill level,61,56,2018-10-14,True,973
5c2bf397530484f84463,Fill level,61,56,2018-10-14,True,979
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,826
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,825
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,828
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,829
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,827
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,826
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,826
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,830
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,831
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,833
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,832
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-14,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,839
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,840
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,838
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,834
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,835
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,836
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,68,56,2018-10-15,True,837
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,614
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,613
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,615
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,608
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,607
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,608
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,608
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,606
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,604
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,607
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,606
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,605
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,606
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,607
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,633
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,640
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,609
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,610
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,633
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,607
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,628
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,603
5c2bf397530484f84463,Fill level,79,56,2018-10-15,True,609
5c2bf397530484f84463,Fill level,76,56,2018-10-15,True,673
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,639
5c2bf397530484f84463,Fill level,76,56,2018-10-15,True,669
5c2bf397530484f84463,Fill level,77,56,2018-10-15,True,644
5c2bf397530484f84463,Fill level,77,56,2018-10-15,True,648
5c2bf397530484f84463,Fill level,78,56,2018-10-15,True,633
5c2bf397530484f84463,Fill level,78,54,2018-10-15,True,631
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,685
5c2bf397530484f84463,Fill level,78,54,2018-10-15,True,635
5c2bf397530484f84463,Fill level,77,54,2018-10-15,True,645
5c2bf397530484f84463,Fill level,79,53,2018-10-15,True,609
5c2bf397530484f84463,Fill level,78,53,2018-10-15,True,635
5c2bf397530484f84463,Fill level,78,53,2018-10-15,True,633
5c2bf397530484f84463,Fill level,75,53,2018-10-15,True,693
5c2bf397530484f84463,Fill level,77,53,2018-10-15,True,656
5c2bf397530484f84463,Fill level,77,53,2018-10-15,True,649
5c2bf397530484f84463,Fill level,82,52,2018-10-15,True,548
5c2bf397530484f84463,Fill level,82,52,2018-10-15,True,543
5c2bf397530484f84463,Fill level,82,52,2018-10-15,True,545
5c2bf397530484f84463,Fill level,78,52,2018-10-15,True,636
5c2bf397530484f84463,Fill level,80,52,2018-10-15,True,597
5c2bf397530484f84463,Fill level,80,52,2018-10-15,True,596
5c2bf397530484f84463,Fill level,75,52,2018-10-15,True,683
5c2bf397530484f84463,Fill level,75,52,2018-10-15,True,685
5c2bf397530484f84463,Fill level,76,52,2018-10-15,True,679
5c2bf397530484f84463,Fill level,74,56,2018-10-15,True,708
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,694
5c2bf397530484f84463,Fill level,77,54,2018-10-15,True,644
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,690
5c2bf397530484f84463,Fill level,78,54,2018-10-15,True,624
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,685
5c2bf397530484f84463,Fill level,80,54,2018-10-15,True,600
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,681
5c2bf397530484f84463,Fill level,75,54,2018-10-15,True,686
5c2bf397530484f84463,Fill level,81,54,2018-10-15,True,567
5c2bf397530484f84463,Fill level,80,54,2018-10-15,True,599
5c2bf397530484f84463,Fill level,81,54,2018-10-15,True,575
5c2bf397530484f84463,Fill level,81,52,2018-10-15,True,574
5c2bf397530484f84463,Fill level,76,52,2018-10-15,True,670
5c2bf397530484f84463,Fill level,75,52,2018-10-15,True,682
